Device_id,Name,Type,Accelerator Core,Start Time(us),Duration(us),Wait Time(us),Block Num
6,InplaceAddRmsNorm_24,N/A,N/A,1788520315809863.480	,3.520,0.000000,0
6,MatMul_62,N/A,N/A,1788520315809867.020	,4.240,0.000000,0
6,MatMul_63,N/A,N/A,1788520315809871.280	,3.640,0.010000,0
6,Swish_12Mul_15,N/A,N/A,1788520315809874.940	,6.860,0.110000,0
6,MatMul_64,N/A,N/A,1788520315809881.820	,6.360,0.000000,0
6,InplaceAddRmsNorm_25,N/A,N/A,1788520315809888.240	,3.460,0.140000,0
6,MatMul_65,N/A,N/A,1788520315809891.720	,5.120,0.040000,0
6,SplitV_67,N/A,N/A,1788520315809896.860	,1.480,0.000000,0
6,ApplyRotaryPosEmb_13,N/A,N/A,1788520315809898.360	,4.880,0.020000,0
6,ConcatV2_32,N/A,N/A,1788520315809903.260	,1.940,0.120000,0
