Name,Input Shapes,Call Stack,Host Self Duration(us),Host Total Duration(us),Device Self Duration(us),Device Total Duration(us),Device Self Duration With AICore(us),Device Total Duration With AICore(us)
record_event,,,11.64,11.64,0.02,0.02,0,0
destroy_event,,,8.46,8.46,0,0,0,0
Event::synchronize,,,60.31,60.31,0,0,0,0
aten::select,"2,2;
;
",,8.14,13.14,0,0,0,0
aten::as_strided,"2,2;
;
;
",,5.0,5.0,0,0,0,0
aten::resolve_conj,2,,1.47,1.47,0,0,0,0
aten::resolve_neg,2,,0.67,0.67,0,0,0,0
destroy_event,,,11.2,11.2,0,0,0,0
serving.decode_step,,,249.1,1234.08,0,11.56,0,0
Event::record,,,108.44,121.47,0,0.02,0,0
record_event,,,13.03,13.03,0.02,0.02,0,0
cache_compiler inference,,,136.78,537.68,0,0,0,0
TorchDynamo Cache Lookup,,,143.66,143.66,0,0,0,0
Torch-Compiled Region: 5/0,,,110.07,257.24,0,0,0,0
TorchNpuGraphBase::Run,,,25.39,147.17,0,0,0,0
AssembleInputs,,,14.25,14.25,0,0,0,0
AssembleOutputs,,,7.1,7.1,0,0,0,0
ExecuteGraph,,,69.25,69.25,0,0,0,0
RefreshAtTensorFromGeTensor,,,8.23,31.18,0,0,0,0
aten::empty,";
;
;
;
;
",,7.55,16.57,0,0,0,0
empty_tensor,,,9.02,9.02,0,0,0,0
aten::set_,"0;
;
;
;
",,6.38,6.38,0,0,0,0
aten::reshape,"2,1;
",,4.72,11.42,0,0,0,0
aten::view,"2,1;
",,6.7,6.7,0,0,0,0
Event::record,,,115.53,130.5,0,0.02,0,0
record_event,,,14.97,14.97,0.02,0.02,0,0
aten::view,"2;
",,7.5,7.5,0,0,0,0
aten::full_like,"2,1;
;
;
;
;
;
",,6.17,51.35,0,2.14,0,0
aten::empty_like,"2,1;
;
;
;
;
",,6.62,18.74,0,0,0,0
empty_tensor,,,12.12,12.12,0,0,0,0
aten::fill_,"2,1;
",,15.44,26.44,0,2.14,0,0
aclnnInplaceFillScalar,,,11.0,11.0,2.14,2.14,0,0
aten::where,"2,1;
2,1;
2,1",,14.61,30.16,0,2.58,0,0
empty_tensor,,,7.34,7.34,0,0,0,0
aclnnSWhere,,,8.21,8.21,2.58,2.58,0,0
aten::add,"2;
;
",,16.41,37.35,0,2.84,0,0
empty_tensor,,,4.9,4.9,0,0,0,0
aten::item,,,2.38,7.39,0,0,0,0
aten::_local_scalar_dense,,,5.01,5.01,0,0,0,0
aclnnAdds,,,8.65,8.65,2.84,2.84,0,0
aten::zeros_like,"2;
;
;
;
;
",,6.01,32.83,0,1.58,0,0
aten::empty_like,"2;
;
;
;
;
",,5.34,10.49,0,0,0,0
empty_tensor,,,5.15,5.15,0,0,0,0
aten::zero_,2,,8.37,16.33,0,1.58,0,0
aclnnInplaceZero,,,7.96,7.96,1.58,1.58,0,0
aten::where,"2;
2;
2",,10.99,24.72,0,2.38,0,0
empty_tensor,,,5.35,5.35,0,0,0,0
aclnnSWhere,,,8.38,8.38,2.38,2.38,0,0
Event::record,,,60.08,74.29,0,0.02,0,0
record_event,,,14.21,14.21,0.02,0.02,0,0
Event::wait,,,42.85,55.51,0,134.86,0,0
wait_event,,,12.66,12.66,134.86,134.86,0,0
aten::select,"2,2;
;
",,9.33,14.87,0,0,0,0
aten::as_strided,"2,2;
;
;
",,5.54,5.54,0,0,0,0
aten::reshape,"2,1;
",,3.25,9.83,0,0,0,0
aten::view,"2,1;
",,6.58,6.58,0,0,0,0
aten::copy_,"2;
2;
",,9.61,18.83,0,2.04,0,0
acl_memcpy_device_to_host,,,9.22,9.22,2.04,2.04,0,0
Event::record,,,55.96,68.18,0,0.02,0,0
record_event,,,12.22,12.22,0.02,0.02,0,0
destroy_event,,,9.07,9.07,0,0,0,0
Event::synchronize,,,62.6,62.6,0,0,0,0
aten::select,"2,2;
;
",,8.29,13.44,0,0,0,0
aten::as_strided,"2,2;
;
;
",,5.15,5.15,0,0,0,0
aten::resolve_conj,2,,1.08,1.08,0,0,0,0
aten::resolve_neg,2,,0.75,0.75,0,0,0,0
destroy_event,,,10.97,10.97,0,0,0,0
serving.decode_step,,,247.64,1223.4,0,12.3,0,0
Event::record,,,108.05,120.83,0,0.02,0,0
record_event,,,12.78,12.78,0.02,0.02,0,0
cache_compiler inference,,,138.62,537.07,0,0,0,0
TorchDynamo Cache Lookup,,,143.62,143.62,0,0,0,0
Torch-Compiled Region: 5/0,,,110.75,254.83,0,0,0,0
TorchNpuGraphBase::Run,,,24.39,144.08,0,0,0,0
AssembleInputs,,,13.75,13.75,0,0,0,0
AssembleOutputs,,,7.82,7.82,0,0,0,0
ExecuteGraph,,,67.69,67.69,0,0,0,0
RefreshAtTensorFromGeTensor,,,7.9,30.43,0,0,0,0
aten::empty,";
;
;
;
;
",,7.79,15.89,0,0,0,0
empty_tensor,,,8.1,8.1,0,0,0,0
aten::set_,"0;
;
;
;
",,6.64,6.64,0,0,0,0
aten::reshape,"2,1;
",,5.06,12.04,0,0,0,0
aten::view,"2,1;
",,6.98,6.98,0,0,0,0
Event::record,,,114.26,129.72,0,0.02,0,0
record_event,,,15.46,15.46,0.02,0.02,0,0
aten::view,"2;
",,7.63,7.63,0,0,0,0
aten::full_like,"2,1;
;
;
;
;
;
",,5.49,51.15,0,2.04,0,0
aten::empty_like,"2,1;
;
;
;
;
",,6.76,18.86,0,0,0,0
empty_tensor,,,12.1,12.1,0,0,0,0
aten::fill_,"2,1;
",,15.73,26.8,0,2.04,0,0
aclnnInplaceFillScalar,,,11.07,11.07,2.04,2.04,0,0
aten::where,"2,1;
2,1;
2,1",,14.21,30.43,0,3.1,0,0
empty_tensor,,,6.94,6.94,0,0,0,0
aclnnSWhere,,,9.28,9.28,3.1,3.1,0,0
aten::add,"2;
;
",,15.76,32.32,0,2.86,0,0
empty_tensor,,,4.68,4.68,0,0,0,0
aten::item,,,2.15,3.61,0,0,0,0
aten::_local_scalar_dense,,,1.46,1.46,0,0,0,0
aclnnAdds,,,8.27,8.27,2.86,2.86,0,0
aten::zeros_like,"2;
;
;
;
;
",,5.13,31.43,0,1.72,0,0
aten::empty_like,"2;
;
;
;
;
",,5.49,10.53,0,0,0,0
empty_tensor,,,5.04,5.04,0,0,0,0
aten::zero_,2,,7.85,15.77,0,1.72,0,0
aclnnInplaceZero,,,7.92,7.92,1.72,1.72,0,0
aten::where,"2;
2;
2",,10.29,23.14,0,2.54,0,0
empty_tensor,,,4.85,4.85,0,0,0,0
aclnnSWhere,,,8.0,8.0,2.54,2.54,0,0
Event::record,,,59.68,73.69,0,0.02,0,0
record_event,,,14.01,14.01,0.02,0.02,0,0
Event::wait,,,44.11,57.41,0,112.9,0,0
wait_event,,,13.3,13.3,112.9,112.9,0,0
aten::select,"2,2;
;
",,9.08,14.63,0,0,0,0
aten::as_strided,"2,2;
;
;
",,5.55,5.55,0,0,0,0
aten::reshape,"2,1;
",,3.42,11.3,0,0,0,0
aten::view,"2,1;
",,7.88,7.88,0,0,0,0
aten::copy_,"2;
2;
",,9.34,19.53,0,1.86,0,0
acl_memcpy_device_to_host,,,10.19,10.19,1.86,1.86,0,0
Event::record,,,54.44,66.19,0,0.02,0,0
record_event,,,11.75,11.75,0.02,0.02,0,0
destroy_event,,,8.74,8.74,0,0,0,0
Event::synchronize,,,45.91,45.91,0,0,0,0
